gtf_name	database	mean_gene_length	variance_gene_length	mean_exon_count	variance_exon_count	mean_protein_length	variance_protein_length
saccharomyces_cerevisiae_yjm1129_gca_000975705	fungi	1490.7220698482356	1221670.096844581	1.0506491131833973	0.0601628009598022	490.73048089230207	134796.83700234734
saccharomyces_cerevisiae_yjm1133_gca_000976695	fungi	1490.5098517545505	1220933.011961859	1.052355038468756	0.0642629399900933	490.65303058735225	134555.2363839257
saccharomyces_cerevisiae_yjm1202_gca_000976785	fungi	1503.8677777777775	1523003.6054071742	1.0524074074074077	0.06893289566655	492.1157407407408	134582.02494203317
saccharomyces_cerevisiae_yjm1242_gca_000976845	fungi	1489.2795997776543	1217057.2674358664	1.0494719288493608	0.0548167151588622	490.786918658514	134886.69180067777
saccharomyces_cerevisiae_yjm1244_gca_000976875	fungi	1485.900391717963	1205589.2352255927	1.0503637381085618	0.0575376475206508	489.3876142510725	133481.57211522132
saccharomyces_cerevisiae_yjm1248_gca_000976905	fungi	1495.9339977435127	1213685.7152215927	1.0494546822113575	0.0549169491401942	493.1570139150056	134978.59768542054
saccharomyces_cerevisiae_yjm1250_gca_000976935	fungi	1495.2368075117372	1230769.3993962673	1.052206572769953	0.063765321707354	492.1451643192488	135530.11509917004
saccharomyces_cerevisiae_yjm1252_gca_000976965	fungi	1495.573019113008	1246036.4058123569	1.0517721284097237	0.0632063058971208	492.0083503432919	135550.8497817807
saccharomyces_cerevisiae_yjm1273_gca_000976995	fungi	1498.1132662397072	1217927.9200015003	1.0510521500457457	0.0590696285024225	493.1225983531564	134185.6906769955
saccharomyces_cerevisiae_yjm1304_gca_000977025	fungi	1494.077724060989	1238444.5634203723	1.0505764224618817	0.0610457900484225	491.45574563034586	134371.17909009857
saccharomyces_cerevisiae_yjm1307_gca_000977055	fungi	1495.1960421675606	1227046.9397327602	1.051044941742186	0.0610269323120896	492.1956722766784	135560.37642965803
saccharomyces_cerevisiae_yjm1311_gca_000977085	fungi	1492.902430044183	1231756.4861513393	1.0519145802650958	0.0658000530961596	491.3875184094256	134797.05639361963
saccharomyces_cerevisiae_yjm1332_gca_000977145	fungi	1489.5849505675576	1211519.34372513	1.0503478579274992	0.0584424719044017	490.7834126693519	134330.91169697634
saccharomyces_cerevisiae_yjm1336_gca_000977175	fungi	1489.7170020306444	1226417.1305694447	1.051689126822965	0.0634281839899501	490.3245338748385	134471.18306304433
saccharomyces_cerevisiae_yjm1341_gca_000977235	fungi	1492.4604924660052	1227695.8614236133	1.0510841602352077	0.0624514985213402	491.303197353914	134773.82976003786
saccharomyces_cerevisiae_yjm1342_gca_000977265	fungi	1496.760821309656	1227198.5775655787	1.0508694043655198	0.0623516954300614	492.6135775064743	133988.52280544146
saccharomyces_cerevisiae_yjm1355_gca_000977295	fungi	1490.1347121296817	1217440.6242271953	1.0504937581516676	0.0572710010325937	491.04378610024224	135453.78693817864
saccharomyces_cerevisiae_yjm1381_gca_000977355	fungi	1490.8042444200512	1226078.965149411	1.0510428100987923	0.0623529837113333	490.7786315404318	134996.28987084425
saccharomyces_cerevisiae_yjm1385_gca_000977415	fungi	1495.1267709291628	1236747.1883796153	1.0504139834406625	0.065179714489742	492.3501379944802	134733.19114600596
saccharomyces_cerevisiae_yjm1389_gca_000977535	fungi	1495.806169856904	1225072.0391886916	1.0499907080468314	0.057537639318848	492.7420553800409	134662.25278306086
saccharomyces_cerevisiae_yjm1399_gca_000977565	fungi	1501.1937212863706	1222654.0187543668	1.050344563552833	0.0547117326796103	494.87614854517614	135707.40127668175
saccharomyces_cerevisiae_yjm1400_gca_000977595	fungi	1498.0970245795602	1235519.14566767	1.0504527813712807	0.0645520130657375	493.3210127518019	134836.73741235677
saccharomyces_cerevisiae_yjm1401_gca_000977625	fungi	1495.2203358208956	1207478.923825974	1.049626865671642	0.0579957555012769	492.9128731343284	134075.12228246944
saccharomyces_cerevisiae_yjm1402_gca_000977655	fungi	1492.777308610244	1206000.161747217	1.0499357444464843	0.0581008956133963	491.9787038736919	133628.50156622278
saccharomyces_cerevisiae_yjm1418_gca_000977745	fungi	1495.514111787493	1207837.9040904886	1.0496218409887474	0.0552862960837688	493.0835639180963	134291.66404899355
saccharomyces_cerevisiae_yjm1419_gca_000977775	fungi	1495.4928769657724	1231536.5860428873	1.050323774283071	0.0603834073639905	492.46512488436633	134987.12447743164
saccharomyces_cerevisiae_yjm1434_gca_000977835	fungi	1495.5421091175394	1209962.6514951298	1.04979860856829	0.056483204261019	492.93976565360674	134461.4376822743
saccharomyces_cerevisiae_yjm1443_gca_000977895	fungi	1501.516587677725	1238828.1098404585	1.0502369668246443	0.0572027310943248	494.68663507109005	136385.65851493602
saccharomyces_cerevisiae_yjm1444_gca_000977925	fungi	1496.5900018653235	1228810.345676138	1.0486849468382764	0.0586367964319421	493.3075918671889	135047.65667556177
saccharomyces_cerevisiae_yjm1447_gca_000977955	fungi	1492.4032289064	1191136.741258315	1.050163367288103	0.0534231759203777	491.0528541226216	132465.93626780398
saccharomyces_cerevisiae_yjm1450_gca_000977985	fungi	1491.6010796723754	1222443.6537169502	1.0504467609828745	0.0587095378465166	491.5402084884587	135763.61800688264
saccharomyces_cerevisiae_yjm1460_gca_000978015	fungi	1496.3515625	1228611.598799419	1.0498511904761905	0.0574213732004429	493.0537574404762	135283.0149700651
saccharomyces_cerevisiae_yjm1463_gca_000978045	fungi	1492.214871412598	1208986.0185001418	1.0501304509877003	0.0558275691862644	491.7679836004473	134669.755478021
saccharomyces_cerevisiae_yjm1477_gca_000978075	fungi	1488.260412827129	1208404.0639698938	1.0497604128271287	0.0554036292233503	490.5652414301511	134330.82680267902
saccharomyces_cerevisiae_yjm1478_gca_000978105	fungi	1490.0565514692294	1219960.6219399725	1.050267972648309	0.0584708154232273	490.9355017556829	134342.04186508554
saccharomyces_cerevisiae_yjm1479_gca_000978135	fungi	1498.4432322485206	1238080.550503477	1.050110946745562	0.0642537328337253	493.3916420118344	135082.8789536192
saccharomyces_cerevisiae_yjm1527_gca_000978195	fungi	1492.7575532900837	1218744.183700353	1.049860982391103	0.0581363358800135	491.8874884151992	134774.3304978621
saccharomyces_cerevisiae_yjm1549_gca_000978225	fungi	1489.4443017067351	1204840.42352158	1.0497338961277298	0.0564467904092116	491.05028445586345	134183.4717735057
saccharomyces_cerevisiae_yjm1573_gca_000978255	fungi	1494.5036724201248	1211224.3499405973	1.049761292691884	0.0579457648632689	492.5482923246419	134198.63816329083
saccharomyces_cerevisiae_yjm1574_gca_000978285	fungi	1489.1044274238743	1211410.6376354764	1.0489445170932188	0.0551525666146443	490.7829254623576	134769.70847522182
saccharomyces_cerevisiae_yjm1615_gca_000978345	fungi	1495.0663831360946	1222270.3112943324	1.049741124260355	0.0580025222071323	492.541050295858	134727.69167502024
saccharomyces_cerevisiae_yjm189_gca_000975735	fungi	1490.0793154214207	1218088.5589573078	1.049503128450497	0.0551598855966899	491.1323150533677	135381.4860786815
saccharomyces_cerevisiae_yjm195_gca_000975585	fungi	1499.5200223505308	1214404.954936214	1.049916185509406	0.0567478506489342	494.2659713168188	134589.44228631887
saccharomyces_cerevisiae_yjm270_gca_000975825	fungi	1492.9037788018434	1224484.784987562	1.0501382488479265	0.0583264005002514	492.00552995391706	135656.3392024523
saccharomyces_cerevisiae_yjm271_gca_000975855	fungi	1487.347874720358	1209436.525240681	1.0494034302759134	0.0559217025875224	489.8154362416107	133309.7548539771
saccharomyces_cerevisiae_yjm326_gca_000975915	fungi	1492.9890942698703	1230395.8229536996	1.0499075785582257	0.0636947594359916	491.81386321626616	134710.1001220667
saccharomyces_cerevisiae_yjm428_gca_000975945	fungi	1495.3418518518515	1223572.6817820857	1.05	0.058251528060752	492.8014814814815	135268.49475609337
saccharomyces_cerevisiae_yjm450_gca_000975975	fungi	1490.506263817244	1221369.7067969467	1.050294767870302	0.0603039484745545	490.77376565954313	134441.9067964308
saccharomyces_cerevisiae_yjm451_gca_000976005	fungi	1488.8535456396964	1214136.0216952965	1.0496204406591372	0.0579077262783983	490.612294019626	134250.18298956982
saccharomyces_cerevisiae_yjm453_gca_000976035	fungi	1486.1180620011137	1205060.3221152185	1.049749396695749	0.0580518309850611	489.7401150918879	133457.3683923373
saccharomyces_cerevisiae_yjm456_gca_000976065	fungi	1494.0478976234003	1223100.9320626848	1.0493601462522852	0.0560747413625677	492.382084095064	135025.46597993074
saccharomyces_cerevisiae_yjm470_gca_000976095	fungi	1497.860775942083	1231676.336721492	1.0506775570818638	0.0607435995017919	493.0670131798775	134804.06587601968
saccharomyces_cerevisiae_yjm541_gca_000976125	fungi	1492.8114921223355	1226385.3135497754	1.0500463392029658	0.0623818109779753	491.7753475440222	134673.07781261092
saccharomyces_cerevisiae_yjm554_gca_000976155	fungi	1491.3444734876773	1226715.1184773883	1.0505974607916355	0.0629856373717025	491.2936893203884	134686.88982758153
saccharomyces_cerevisiae_yjm555_gca_000976185	fungi	1491.9855072463768	1216541.329514692	1.0502660062373876	0.0602251585854964	491.6250229315722	134419.7019352059
saccharomyces_cerevisiae_yjm627_gca_000976215	fungi	1492.6414010378055	1214581.01781483	1.0502223869532987	0.0569767809333931	492.00685693106	134908.51950811743
saccharomyces_cerevisiae_yjm681_gca_000976245	fungi	1492.6575139146569	1219173.0803063065	1.049907235621521	0.0581879668988329	491.6717996289425	135101.88354305874
saccharomyces_cerevisiae_yjm682_gca_000976275	fungi	1496.3015260158118	1233388.8013051366	1.0503769075197646	0.0643980741705745	492.9542195256481	135112.13453487717
saccharomyces_cerevisiae_yjm683_gca_000976305	fungi	1493.4908391352144	1228160.5526923137	1.0505679736167095	0.0645122300314803	491.9399047270063	134534.72572636072
saccharomyces_cerevisiae_yjm689_gca_000976335	fungi	1490.720252459625	1220733.280620211	1.049563764618526	0.0578846035734967	491.3864859847782	135567.91112814329
saccharomyces_cerevisiae_yjm693_gca_000976365	fungi	1491.6648658718332	1228912.746058078	1.0501117734724292	0.065123892851857	491.1065573770492	133684.36911667231
saccharomyces_cerevisiae_yjm972_gca_000976425	fungi	1491.8836738450211	1216437.9662153665	1.0495122400147248	0.0562741545353532	491.582735137125	134998.9103572452
saccharomyces_cerevisiae_yjm975_gca_000976455	fungi	1489.439653583932	1212374.0370413838	1.0497512437810943	0.0564996616622013	490.68011792887415	134275.82062011142
saccharomyces_cerevisiae_yjm978_gca_000976485	fungi	1491.638184490996	1220570.541919732	1.049797868430724	0.0565162245277106	491.3939728041161	134933.9179052211
saccharomyces_cerevisiae_yjm981_gca_000976515	fungi	1489.5060329067642	1215023.8685867465	1.049725776965265	0.0564042034495242	490.7742230347349	134943.74001928102
saccharomyces_cerevisiae_yjm984_gca_000976545	fungi	1490.4988005167004	1214386.1330273538	1.0494556191179183	0.0562469350454776	491.2277172910131	134823.72591304223
saccharomyces_cerevisiae_yjm987_gca_000976575	fungi	1489.2094594594594	1212460.0476255708	1.0493060628195765	0.0560159567193998	490.70672023374726	134569.43141419094
saccharomyces_cerevisiae_yjm990_gca_000976605	fungi	1488.2203011712213	1207308.0728789722	1.0492656627625954	0.0557725175470271	490.4783416992006	133981.18226604833
saccharomyces_cerevisiae_yjm996_gca_000976665	fungi	1489.7776356659967	1210932.209134248	1.0496985200073086	0.0563746349703969	491.0897131372191	134419.42780534533
saitoella_complicata_nrrl_y_17804_gca_000227095	fungi	1711.290349768226	1660975.7739318672	3.013204101699677	4.168693286659207	513.9574378423936	165295.81428823635
sporothrix_brasiliensis_5110_gca_000820605	fungi	1737.157518424816	1559636.8869563933	2.118468815311847	1.6978447839283983	532.8725112748873	154154.16933339578
sporothrix_schenckii_1099_18_gca_000961545	fungi	1611.8460118527155	1514324.7746724433	2.002817448751579	1.6096889131350764	506.45380355581466	161669.8934399136
talaromyces_islandicus_gca_000985935	fungi	1868.568147476579	2199198.616728615	3.398912058023572	5.885785638749412	538.9191094993453	186982.237763946
thielaviopsis_punctulata_gca_000968615	fungi	1824.899546827795	1544030.415214148	2.654833836858006	1.8170040139332264	545.416918429003	154960.54644836803
torrubiella_hemipterigena_gca_000825705	fungi	2347.095887867817	2778754.270696976	2.501067483523624	2.8073930304436945	478.7085305857236	131196.39312904183
trichoderma_harzianum_gca_000988865	fungi	1692.753087493477	1936302.2536327213	2.856670725343538	3.911263230004885	504.5985388763263	192141.70921592184
verruconis_gallopava_gca_000836295	fungi	2093.946832348747	1477277.5532491074	2.57873293949888	2.4510175652202677	482.740578529232	120829.46055348006
zymoseptoria_brevis_gca_000966595	fungi	1593.38339958357	1389225.6124797242	2.401760363429869	2.804119948626617	486.6302290365323	136962.9217515235
_candida_arabinofermentans_nrrl_yb_2248_gca_001661425	fungi	1617.3718894800068	1471485.8470847055	1.3212630856358332	0.5414685038945624	469.1846576282821	133733.18388403568
_candida_auris_gca_001189475	fungi	1073.790510655408	1085083.7026230772	1.0	0.0	356.93017021846936	120564.85584700856
_candida_auris_gca_002775015	fungi	1497.105615942029	1124778.805839084	1.098731884057971	0.1114678606973012	493.7153985507246	125253.6886919955
_candida_glabrata_gca_001466525	fungi	1568.1775987725357	1400364.3168124952	1.0629075565784427	0.0750750664573702	512.7389719984657	143483.48968749086
_candida_glabrata_gca_001466535	fungi	1564.399537661337	1344592.9713600946	1.0593334617607395	0.0700819448511931	511.9593527258717	138719.52069815513
_candida_glabrata_gca_001466565	fungi	1562.4723316450948	1289364.1813637747	1.0600262614894016	0.0688164345822498	511.8572500468955	138419.7073859823
_candida_glabrata_gca_001466575	fungi	1563.332703570754	1371491.1328626252	1.0621575665973928	0.0749338927795649	511.1896844889477	141418.16922841518
_candida_glabrata_gca_001466635	fungi	1570.212030075188	1346170.9023953602	1.070342522974102	0.0821166105995827	511.97243107769424	138129.48269570988
_candida_glabrata_gca_001466685	fungi	1557.9616324995295	1303042.4913794263	1.062629302238104	0.0730143796754536	510.1186759450818	138120.88828357385
_candida_glabrata_gca_002219195	fungi	1566.0340007555724	1598517.5064953456	1.027767283717416	0.0292685073292159	517.2470721571591	178427.54257124852
_candida_intermedia_gca_900106115	fungi	1505.1915359973025	1316474.8216551614	1.0671050413083798	0.0696951422528271	495.4810318664643	144356.66553390978
_candida_intermedia_gca_900106125	fungi	1444.8223140495868	1196806.194079617	1.120495867768595	0.1337673189612653	475.04892561983473	130798.20623541356
acidomyces_richmondensis_bfw_gca_001592465	fungi	1486.6567057349914	1098743.8129724325	2.218663326474009	2.313313066400995	405.003399838955	107784.48781950664
acidomyces_sp_richmondensis_gca_001572075	fungi	1555.572934803637	1103930.9847641636	2.237666860127684	2.337917434910156	426.5124782356355	110022.1006955894
akanthomyces_lecanii_rcef_1005_gca_001636795	fungi	1595.7256572982774	1322202.9008830343	2.555666364460562	2.7797008661003915	485.3604714415232	133766.5333906563
alternaria_alternata_gca_001642055	fungi	1726.9342789246994	1227183.676259699	2.5452992722412	2.445812658294309	456.5889648002377	117306.65383736868
ascochyta_rabiei_gca_001630375	fungi	1726.6635522838808	1836817.111992817	2.748961872404681	3.4129531458797966	510.6559078897697	148172.2678093597
ascoidea_rubescens_dsm_1968_gca_001661345	fungi	1680.7986735445836	2104762.6039192304	1.3753868828297715	0.6151075485602258	465.2596904937362	151198.64923722734
ascosphaera_apis_arsef_7405_gca_001636715	fungi	1795.8582738280038	1644664.1381158212	2.790127289661596	2.8449389994756213	533.8273828003726	162741.20789468623
aspergillus_aculeatus_atcc_16872_gca_001890905	fungi	1863.376095176612	1528596.3029223268	3.194318915429309	4.311526475298878	497.792216176335	141745.39391837717
aspergillus_bombycis_gca_001792695	fungi	1677.1519771708113	1452468.9941874228	3.259437423562984	4.685295997898122	495.9198532409295	137825.69081993934
aspergillus_brasiliensis_cbs_101740_gca_001889945	fungi	1743.490491954731	1588344.250390804	3.101316498575718	4.622164112093806	463.9486488567249	146228.43599852076
aspergillus_calidoustus_gca_001511075	fungi	1661.8838100270823	1537002.390449322	2.9223198361846885	3.7753103532404015	454.27518330140697	118148.8109120337
aspergillus_candidus_gca_002847045	fungi	1901.9871355949788	1541298.7120154402	3.1231455545181035	4.62075391437923	480.1231455545181	142646.0378528976
aspergillus_carbonarius_item_5010_gca_001990825	fungi	2256.1770806100217	6120758.652795208	3.136644880174292	4.370380061694851	462.4647494553377	131049.43302171468
aspergillus_cristatus_gca_001717485	fungi	1571.321055684455	1280653.356547817	2.977571539056458	3.945740751915412	474.83594354215006	128934.35159974777
aspergillus_fumigatus_gca_002234955	fungi	1677.6668761126818	1542152.3995949845	3.189653366844696	4.4727207533142295	496.99968583097706	145452.51874728294
aspergillus_fumigatus_gca_002234985	fungi	1684.5222964239551	1533589.2843245333	3.200452391210685	4.470748475703643	498.95185264972	144240.8516081153
aspergillus_fumigatus_z5_gca_001029325	fungi	1720.0491614255766	1544851.749863014	3.2810272536687632	4.768378858676386	505.9305031446541	145578.65006013052
aspergillus_glaucus_cbs_516_65_gca_001890805	fungi	1658.796605651324	1423699.3786039576	2.9527279189621467	3.862512330301952	438.5861915763284	130290.97324217284
aspergillus_luchuensis_cbs_106_47_gca_001890685	fungi	1700.278699451933	1602723.460206945	3.0386609391201302	4.54246492776678	447.274033476522	142775.6752889517
aspergillus_niger_gca_001515345	fungi	1890.6521739130435	2079367.9461090893	3.422635688807481	5.949398875845353	544.427166682734	168996.66006791638
aspergillus_novofumigatus_ibt_16806_gca_002847465	fungi	1730.797866805411	1442807.807460543	3.2925771765522027	4.950554557827844	451.2636142906695	131796.83848864422
aspergillus_ochraceoroseus_ibt_24754_gca_002846915	fungi	1835.4027139172367	1728810.434371279	3.1701244813278007	4.508851633224061	473.4431983851071	149312.68040376654
aspergillus_oryzae_gca_002007945	fungi	1872.9773917597763	2116653.762299822	3.4535614525139664	6.181169331535349	530.8836417597765	162036.24826664914
aspergillus_parasiticus_su_1_gca_000956085	fungi	1753.8105263157895	1506677.3632163473	3.249161364950839	4.638281631177221	512.3891266628109	134914.5149210905
aspergillus_sydowii_cbs_593_65_gca_001890705	fungi	1717.151852124604	1340853.0408661747	3.097061639295972	4.401389951348351	464.9226010751896	123809.83559093608
aspergillus_thermomutatus_gca_002237265	fungi	1807.812306740878	1980438.853851209	3.3040610183467325	5.312547159661595	522.0560709132137	154262.40196860358
aspergillus_tubingensis_cbs_134_48_gca_001890745	fungi	1769.60951453158	1670601.7825578384	3.1350868647507717	4.75336652245309	473.7189478811495	152664.1463828501
aspergillus_turcosus_gca_002234965	fungi	1824.837037840182	1990816.6380468304	3.3291770573566084	5.409956457803658	526.5195706386208	159557.659967198
aspergillus_udagawae_gca_001078395	fungi	1845.7706770677069	2080540.461808613	3.284028402840284	5.409217777148789	532.4816481648165	164753.56215067394
aspergillus_versicolor_cbs_583_65_gca_001890125	fungi	1762.3937377098775	1563590.6134332863	3.121010437150204	4.440086476103144	480.2312055664801	147254.31769189797
aspergillus_wentii_dto_134e9_gca_001890725	fungi	1714.6097305991154	1442935.141951311	3.0726176115802173	4.287069832454807	461.5886610373944	136480.1363198654
aureobasidium_pullulans_gca_001678115	fungi	1635.4094525035096	1545735.4711680468	2.606925596630791	2.9668412641980644	487.3553267820933	132092.18698371144
babjeviella_inositovora_nrrl_y_12698_gca_001661335	fungi	1563.3923100969052	1300519.365843623	1.2525789309159112	0.3466988350226493	432.4140356361363	120230.49495382208
beauveria_brongniartii_rcef_3172_gca_001636735	fungi	1607.8968212610737	1258532.5157236864	2.4995310057321523	2.5512557733506145	494.94976550286606	132536.35665905487
blastomyces_parvus_gca_002572885	fungi	1756.172905743202	1436536.016685324	3.116205340812096	4.200519062220252	512.3667845384709	142952.10594050103
blastomyces_percursus_gca_001883805	fungi	1490.6004861448712	1329442.575398441	2.80427807486631	3.5792504633125124	434.0061254253768	127321.17722813092
cercospora_beticola_gca_002742065	fungi	1878.991853360489	1452752.4214750966	2.236578411405296	2.132717638363942	485.57784114052953	134256.29642926433
cercospora_zeina_gca_002844615	fungi	1951.3807514961247	2200891.272498376	2.4754243108015306	2.276304335739382	509.2039635043657	160498.45378334718
cladophialophora_carrionii_gca_001700775	fungi	1503.5949378409805	1091119.621151474	2.1375547804310884	2.139395415715293	470.786781146588	117297.83557122124
clavispora_lusitaniae_gca_001673695	fungi	1449.3082896875565	1184161.831782786	1.0830774787791222	0.077273186373122	477.3973270724219	130791.95301308538
coccidioides_immitis_h538_4_gca_000149815	fungi	1551.5238185613969	1183547.4556820292	3.1201366483203645	3.242470058197439	356.278990320744	87811.09250910666
colletotrichum_chlorophyti_gca_001937105	fungi	1667.0154219204655	1459385.427155681	2.890882638215325	3.299858664079177	497.9853540252182	144609.60139571808
colletotrichum_higginsianum_imi_349063_gca_001672515	fungi	1565.8011739812982	1616672.632888724	2.7309398675858305	3.19463242034289	467.9583646167497	162340.12577490896
colletotrichum_incanum_gca_001625285	fungi	2063.4739636193303	2414553.007149193	2.877039581544227	3.3519157823963277	499.41275665547664	165286.1918141445
colletotrichum_incanum_gca_001855235	fungi	1606.014512318596	1543592.68243219	2.873439082011475	3.338634598178822	482.04716503543705	156561.48600411316
colletotrichum_nymphaeae_sa_01_gca_001563115	fungi	1609.6941127464593	1334108.4606165912	2.820605387392391	3.745083963134205	479.4291169119689	128824.76502314566
colletotrichum_orchidophilum_gca_001831195	fungi	1493.6979166666667	1478468.4663799296	2.6883278145695364	3.3819844819748304	440.1614928256071	141993.31693310075
colletotrichum_salicis_gca_001563125	fungi	1619.347311905971	1366504.1991305985	2.9053181455416093	3.765740834416761	474.53312051077415	129477.0785539462
colletotrichum_simmondsii_gca_001563135	fungi	1683.355517142034	1534223.504513966	2.931936041486604	3.834666826997396	498.5798040910401	148889.0653732671
colletotrichum_tofieldiae_gca_001625265	fungi	1798.9280857531398	1671945.548827927	2.843772498200144	3.17263101511879	508.48252139828816	151507.04043447404
coniochaeta_ligniaria_nrrl_30616_gca_001879275	fungi	1716.9064284668327	1426579.6217628748	2.582296090203544	3.129677029699877	442.9426709620735	117754.65491040224
cordyceps_fumosorosea_arsef_2679_gca_001636725	fungi	1602.371136069973	1314710.981926234	2.570519829042839	2.761154689989473	484.0010933306828	130847.78876620012
cyberlindnera_fabianii_gca_001983305	fungi	1491.8035941187147	1122894.0198781476	1.3065892176438556	0.3723984770151648	473.65093483390814	114903.20656276064
cyberlindnera_jadinii_gca_001245095	fungi	1357.724342495551	993580.0600738605	1.2078307296816295	0.2390367688102467	443.3239074550128	108240.22615498192
cyberlindnera_jadinii_nrrl_y_1542_gca_001661405	fungi	1509.477785145889	1104192.821260688	1.322944297082228	0.624258748015888	432.4932029177719	105236.30272281871
daldinia_sp_ec12_gca_002120325	fungi	1811.217453633187	1341928.137924734	2.834333841053669	3.4437888236656127	466.0184571274975	123616.12904998491
diaporthe_helianthi_gca_001702395	fungi	1615.8096506583454	1348643.1605218677	2.690691833472867	2.701550586941219	474.33069487784456	132187.39870077302
diplocarpon_rosae_gca_002317995	fungi	1852.479906983504	1645620.086969061	3.3101518784972024	3.7953685888498505	517.8577138289369	157343.68396829048
diplodia_corticola_gca_001883845	fungi	1748.4505950733462	1408854.1377831388	2.9850539717686133	3.402802984261536	529.9497186087277	147871.57128590532
diplodia_seriata_gca_001975905	fungi	1688.8791304347826	2150012.628574222	2.552049689440994	2.399390132951202	497.64968944099377	124813.35869353006
drechmeria_coniospora_gca_001625195	fungi	1725.7566779990286	1883571.455298447	2.691476444876153	3.326659580622988	519.0870568237008	184909.68337343744
elaphomyces_granulatus_gca_002240705	fungi	1988.144191883977	2174687.064840389	3.204434527959838	4.285118407532898	503.3334263003765	167112.9678908948
emergomyces_pasteurianus_ep9510_gca_001883825	fungi	1639.6179888268157	1400349.578377897	3.0006703910614525	4.003575369052814	477.291843575419	138319.0964023445
emmonsia_crescens_gca_002572855	fungi	1665.11697350696	1401174.0956678577	3.036259541984733	4.023272501171991	486.6095644364616	139308.72550411028
emmonsia_sp_cac_2015a_gca_001660665	fungi	1545.2819021553198	1331421.077456418	2.893260348956552	3.7285688511203614	449.9232523662904	128954.6976903333
epicoccum_nigrum_gca_002116315	fungi	1499.4515592515593	1195314.7292110166	2.45014553014553	2.226743367042768	463.6236174636175	126115.04644815704
escovopsis_weberi_gca_001278495	fungi	1624.0988355167394	1143182.096359104	2.7378457059679766	2.447351887676274	468.7409024745269	112467.52057161226
fonsecaea_erecta_gca_001651985	fungi	1612.595368072787	1141388.7647068088	2.457733664185277	2.953503342079467	491.98833746898265	113149.02980855184
fonsecaea_monophora_gca_001642475	fungi	1685.145277036048	1274673.847623523	2.5613317757009346	3.4703263911257456	508.4726301735648	114653.72803327188
fonsecaea_multimorphosa_gca_001646985	fungi	1687.9298542866825	1246806.726079755	2.476618095560827	3.111967007911107	512.9399356150458	115108.83761877072
fonsecaea_nubica_gca_001646965	fungi	1687.1497303313072	1245990.2266371276	2.529749165311189	3.432869192213558	511.3284821505008	115705.6694018826
fusarium_fujikuroi_gca_001023045	fungi	1558.3817262306136	1227242.86546954	2.7946729602157787	3.3656874478290546	472.205866486851	122974.22567196816
fusarium_fujikuroi_gca_900096625	fungi	1509.898505564388	1284383.4481057543	2.712050874403816	3.149845227632948	459.7339268680445	126500.3227391259
fusarium_fujikuroi_gca_900096635	fungi	1551.060236418511	1425166.4307547957	2.7430206237424546	3.214407677119752	467.373805331992	127246.03123481742
fusarium_fujikuroi_gca_900096685	fungi	1524.813815871434	1281608.5323924276	2.739192724554628	3.222139160138929	462.73894356546657	126180.72453201786
fusarium_fujikuroi_gca_900096705	fungi	1520.7068622575832	1257547.4013527946	2.7302958727001494	3.1883355374927542	462.9657508702138	126928.05558082485
fusarium_graminearum_gca_002352725	fungi	1663.1490656971337	1564361.92577348	2.8490741523632366	3.3732113446616245	504.3240043967194	155865.63034121017
fusarium_graminearum_ph_1_gca_000240135	fungi	1583.3022609479456	1372045.7236855426	2.796740028543529	3.13987218428777	445.8013220160745	137217.6868612329
fusarium_langsethiae_gca_001292635	fungi	1612.5478224455612	1451079.290702185	2.8165829145728645	3.2689770150694843	486.1777219430486	144852.1092950864
fusarium_mangiferae_gca_900044065	fungi	1561.8942039989877	1180087.1960456297	2.779865856745128	3.358549219491002	481.2026069349532	123323.96071964782
fusarium_oxysporum_f_sp_lycopersici_4287_gca_000149955	fungi	1879.5470489844683	1991518.3809467729	2.552066905615293	3.0814625839386416	412.8931899641577	114372.5478053704
fusarium_oxysporum_gca_900096695	fungi	1530.1301248821867	1398455.9412992129	2.7385721017907634	3.2474688063474173	458.6239396795476	124437.12855557668
fusarium_poae_gca_001675295	fungi	1679.435278154681	1687770.133608478	2.819335142469471	3.479061638129872	499.9829036635007	145632.21030542935
fusarium_proliferatum_et1_gca_900067095	fungi	1543.5087034628011	1199802.5575843863	2.7773648020813977	3.369957198530575	474.42315554729606	125666.08787166746
fusarium_proliferatum_gca_900029915	fungi	1567.8709846597617	1206595.3167309917	2.789170053756392	3.436174581582676	482.9207421004327	125905.40819361432
hanseniaspora_guilliermondii_gca_900119595	fungi	1559.2341523341524	1183784.7770589397	1.0184275184275184	0.0195669540717463	515.9670761670761	132586.62118166784
hanseniaspora_opuntiae_gca_001749795	fungi	1555.9196064314856	1244621.219411463	1.0427165826733862	0.0572243034767492	513.3671706263499	137460.92372274163
hanseniaspora_osmophila_gca_001747045	fungi	1668.806098346575	1370820.207024658	1.0354305346789778	0.0393371911035156	551.5164268842602	152710.06078035725
hanseniaspora_uvarum_gca_001747055	fungi	1587.3814331445458	1256004.9660492756	1.0374292046294016	0.0453967391370273	523.6197980792908	138595.25590350604
hanseniaspora_valbyensis_nrrl_y_1626_gca_001664025	fungi	1570.4145012573345	1577399.8545622537	1.1894383906119028	0.2365851383120603	442.7485331098072	108094.65651639734
hortaea_werneckii_exf_2000_gca_002127715	fungi	1715.1734314980797	1456237.7759891204	2.391101152368758	2.174899997450493	515.2149167733675	133115.39327257776
